id_gpu,partition_gpu,id_occurrence,code_insee_commune,nature_zone,portee_geometrique,statut_verification_finale,nom_document,communes,type_piece_source,lien_web_document,reference_type,reference_precise,zone_reglementaire_mentionnee,extrait_significatif,contexte_documentaire,confiance_extrait,justification,nature_occurrence,nature_juridique_piece,nature_sonore_zone,ocr_utilise,ocr_confiance,validation_manuelle_statut,validation_manuelle_commentaire
95d3871caefe158c101a466ab9e91c5b,DU_246700488,23_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,validé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 449,OAP Communale COMMUNE DE STRASBOURG : « SECTEUR HEYRITZ »,"Prendre en compte les contraintes environnementales : inondabilité, qualité de l'air, pollution sonore, qualité des sols.","…, hôtel, parking, bureaux). Sa structuration urbaine permet une deuxième phase d'urbanisation, entre la rue de la Corderie et le parc du Heyritz. Cette seconde phase s'inscrirait dans la continuité du projet urbain global. 2. ENJEUX - Assurer une articulation paysagère forte avec le parc du Heyritz. Prendre en compte les contraintes environnementales : inondabilité, qualité de l'air, pollution sonore, qualité des sols. - Proposer une continuité d'urbanisation en relation étroite avec son contexte ; - Développer le lien avec le parc public du Heyritz et préserver l'identité verte des lieux ; - Redéfinir l'entrée de ville le long de la rue de la Corderie ; - Favoriser les modes doux et limiter la place de la voiture…",faible,"Le passage identifie la pollution sonore comme une contrainte environnementale à prendre en compte dans le développement de l'urbanisation de cette OAP, ce qui constitue une règle autonome relevant du périmètre diagBruit (prise en compte du bruit dans l'aménagement, pas un simple renvoi au classement sonore ou au PEB). Cependant la formulation reste générale et peu précise sur la nature concrète de la mesure à prendre, d'où une confiance modérée à faible.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,validé,"Rappel simple de la nécessité de prendre en compte le bruit ""La localisation des programmations participe également à la création d'un territoire apaisé (nuisances sonores, accessibilité)."". L'OAP indique également l'obejctif de ""Renforcer l'isolation acoustique des constructions le long des infrastructures bruyantes : autoroute et contournement sud. "" mais sans préciser les objectifs chiffres de ce renforcement "
95d3871caefe158c101a466ab9e91c5b,DU_246700488,25_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 458,OAP Communale secteur Musau/Neudorf,"Prendre en compte les contraintes (bruit, pollution, notamment).","…ètre régi par la loi de 1990 de la ceinture des glacis, concernant la limitation des surfaces construites au sol des terrains libres restant. 2. ENJEUX - Une trame verte importante à conserver et à renforcer ; - Des liaisons entre Neudorf et Musau à aménager ; - Conforter la centralité du quartier ; Prendre en compte les contraintes (bruit, pollution, notamment). - Créer une continuité avec une ambiance « villageoise » (jardins, vergers, maisons individuelles) à l'Est ; - Conforter la place de Wattwiller dans son rôle de place centrale ouverte sur les équipements de proximité du quartier. Plan Local d’Urbanisme OAP COMMUNALES MAI 2024 Modification n° 4 Ville…",moyenne,"Le passage mentionne explicitement de 'prendre en compte les contraintes (bruit, pollution)' dans le cadre d'une OAP sectorielle, ce qui constitue une recommandation autonome liée au bruit pour l'aménagement du secteur concerné. La formulation reste toutefois vague et générique, sans précision sur la nature de la contrainte de bruit ni sur les mesures à prendre, d'où une confiance limitée dans l'extrait.",recommandation,opposable en compatibilité,autre,False,,corrigé,"L'OAP est vague sur les mesures à prendre, mais au dela des rappels de classement sonore, elle met en evidence ""L'activité de l'aérodrome génère par ailleurs des nuisances sonores bien que celui-ci ne dispose pas à ce jour de plan d'exposition au bruit. "" et aussi ""Créer une continuité avec une ambiance « villageoise » (jardins, vergers, maisons individuelles) à l'Est"""
95d3871caefe158c101a466ab9e91c5b,DU_246700488,26_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 483,OAP Communale COMMUNE DE STRASBOURG : « PORTE DES ROMAINS »,Des contraintes à intégrer - Le bruit.,"…adre distant » du bien classé, ainsi qu’une partie de sa « zone tampon ». Ce bien et sa zone tampon font l’objet d’un plan de gestion spécifique, pris en compte dans le PLU. 2. ENJEUX  Des atouts à renforcer - Des équipements de proximité et des commerces de proximité autour de la route des Romains Des contraintes à intégrer - Le bruit. - Accompagner l'arrivée du TCSP par un projet urbain cohérent, trait d'union entre le cœur de Koenigshoffen, développé autour de la route des Romains (liaison stratégique), et le centre- ville ; - Améliorer l'image de l'entrée Est de Koenigshoffen ; - Proposer des logements de qualité, bien desservi…",moyenne,"Le passage identifie le bruit comme une contrainte à intégrer dans le secteur d'OAP, au même titre que la pollution de l'air et des sols. Il s'agit d'un simple constat d'enjeu sans détail sur une mesure concrète, mais cela oriente les objectifs du projet urbain (qualité des logements, accompagnement du TCSP) à prendre en compte cette nuisance. La formulation reste très générale et ne précise pas de prescription technique, d'où une confiance modérée dans l'extrait retenu.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,corrigé,"L'OAP recommande d'intégrer le bruit dans les porjets, et pose comme objectif de ""Proposer des logements de qualit"""
95d3871caefe158c101a466ab9e91c5b,DU_246700488,28_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 510,OAP Communale COMMUNE DE STRASBOURG : « SECTEUR PETIT-MARAIS - SINGRIST »,"du bruit, notamment dans la gestion de la proximité avec la voie ferrée au nord et de la route de Schirmeck au sud","…ues solaires. Les logements mono-orientés seront limités notamment pour les logements de trois pièces et plus. La majorité des logements disposera d’un prolongement extérieur (terrasse, balcon, rez-de-jardin…) et d’un espace de rangement (cave, cellier…) pour permettre une qualité d’usage renforcée. du bruit, notamment dans la gestion de la proximité avec la voie ferrée au nord et de la route de Schirmeck au sud route de Schirmeck au sud, - de la qualité de l’air, - du plan de prévention des risques d’inondation (PPRI) de l’Eurométropole de Strasbourg. Plan Local d’Urbanisme OAP COMMUNALES MAI 2024 Modification n° 4 Commune de Strasbourg Eurométropole de Strasbourg",moyenne,"Le passage demande explicitement de prendre en compte le bruit lié à la proximité de la voie ferrée et de la route de Schirmeck dans la conception des projets, afin de réduire l'exposition des personnes aux nuisances. Il s'agit d'une règle liée au bruit existant à proximité des futures constructions, donc dans le périmètre diagBruit. La formulation reste toutefois générale et peu précise sur les mesures concrètes attendues.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,corrigé,"L'OAP exprime clairement le besoin de prendre en compte le bruit dans la conception des logements, notamments ceux proches de la route de Schrimeck ""Afin de réduire l’exposition des personnes aux nuisances, les projets devront prendre en compte les enjeux de santé et de sécurité publique, au regard : du bruit, notamment dans la gestion de la proximité avec la voie ferrée au nord et de la route de Schirmeck au sud,"""
95d3871caefe158c101a466ab9e91c5b,DU_246700488,29_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 622,OAP Communale COMMUNE DE VENDENHEIM : « SECTEUR EPSAN » ,"Les projets respecteront une frange végétalisée afin de gérer l’interface avec la route métropolitaine 301. La limite entre le secteur et la RM301 sera végétalisée afin de développer une transition avec la route, et d’atténuer les effets induits de la RM301 sur la santé publique (nuisance sonore et qualité de l’air).","…nagée afin d’assurer le bouclage viaire du projet. 3.2. INTÉGRATION QUALITATIVE DU SECTEUR DANS SON ENVIRONNEMENT Les projets respecteront une frange végétalisée afin de gérer l’interface avec la route métropolitaine 301. La limite entre le secteur et la RM301 sera végétalisée afin de développer une Les projets respecteront une frange végétalisée afin de gérer l’interface avec la route métropolitaine 301. La limite entre le secteur et la RM301 sera végétalisée afin de développer une transition avec la route, et d’atténuer les effets induits de la RM301 sur la santé publique (nuisance sonore et qualité de l’air). aux espaces de pleine terre. L’espace arboré existant au Nord de la RM301 identifié comme « végétation existante à maintenir » dans le schéma de principe ci-après devra être maintenu. 3.3. PROGRAMMATION Les bureaux liés aux activités des entreprises devront être orientés de sorte à ne pas être direc…",forte,"Le passage prescrit une frange végétalisée le long de la RM301 pour atténuer les nuisances sonores (et la qualité de l'air) subies par le secteur aménagé, ce qui concerne bien l'aménagement urbain à proximité d'une infrastructure de transport, et non l'infrastructure elle-même. Ce n'est pas un simple renvoi au classement sonore : il s'agit d'une mesure d'aménagement paysager spécifique (frange végétalisée avec strates végétales) allant au-delà de l'isolement acoustique réglementaire standard. La règle s'applique à un secteur spécifique du projet en limite de la RM301, donc portée géométrique zone_specifique.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,corrigé,"L'OAP rappelle que ""Afin de réduire l’exposition des personnes aux nuisances, les projets devront prendre en compte les enjeux de santé et de sécurité publique, au regard du bruit, notamment dans la gestion de la proximité avec la RM301 au Sud"" et insite sur les effets bénéfique de la végétalisation. Attention, si la végétalisation dminiue la gêne, elle ne réduit pas frcé&ment les niveaux de bruit (sauf grande distance et conditions particulières). enfin, ""Les bureaux liés aux activités des entreprises devront être orientés de sorte à ne pas être directement exposés à la RM301, afin de réduire les risques liés à la qualité de l’air et les nuisances sonores"""
95d3871caefe158c101a466ab9e91c5b,DU_246700488,2_246700488_orientations_amenagement_1_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_1_20260206.pdf,page,page 121,"Les zones en dépassements réglementaires et en dépassements réglementaires potentiels, regroupées sous l’appellation « zone de dépassement » + Les zones tampons autour des infrastructures, appelées « zone tampon »","Créer un effet barrière au bruit et à la pollution par l’implantation d’un bâtiment haut en première ligne. Il est admis qu’un bâtiment implanté en première ligne et présentant une hauteur minimale de R+3 participe à créer un effet barrière, dès lors que cette hauteur est par ailleurs autorisée par le règlement.","…tampon : Organiser l’espace en fonction de la vocation des bâtiments. Implanter les habitations et les établissements accueillant des populations sensibles au titre de la qualité de l’air1 le plus loin de la voie. Implanter les bâtiments en retrait par rapport à la chaussée circulée en assurant une Créer un effet barrière au bruit et à la pollution par l’implantation d’un bâtiment haut en première ligne. Il est admis qu’un bâtiment implanté en première ligne et présentant une hauteur minimale de R+3 participe à créer un effet barrière, dès lors que cette hauteur est par ailleurs autorisée par le règlement. Modification n°3 Air Climat Énergie Eurométropole de Strasbourg",forte,"Le passage prescrit des mesures d'aménagement urbain (implantation des bâtiments, effet barrière, hauteur minimale) dans une zone tampon le long d'une voie, explicitement pour lutter contre le bruit (et la pollution) : c'est une règle autonome relevant du périmètre diagBruit, appliquée à une zone spécifique (zone tampon en bordure de voie) et non à l'ensemble du territoire.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,corrigé,"l'OAP Air Climat Energie impose de mettre en oeuver (et de justifier cette mise en oeuvre) les principes d'aménagement suivant : Créer un effet barrière au bruit et à la pollution par l’implantation d’un bâtiment haut en première ligne. Il est admis qu’un bâtiment implanté en première ligne et présentant une hauteur minimale de R+3 participe à créer un effet barrière, dès lors que cette hauteur est par ailleurs autorisée par le règlement. Adapter la morphologie urbaine pour influencer la dispersion des polluants et la ventilation, et limiter ainsi la création de rues canyons"
95d3871caefe158c101a466ab9e91c5b,DU_246700488,2_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 102,OAP Communale COMMUNE DE GEISPOLSHEIM : « ENTRÉE NORD ROUTE D’ENTZHEIM »,"3.2.1. La prise en compte des nuisances La partie Nord de la zone, donnant directement vers l'autoroute A35, doit faire l'objet d'un traitement par- ticulier afin de préserver les futurs habitants des éventuelles nuisances (bruit, covisibilité, pollution de l'air). Afin de limiter les impacts de ces nuisances, tout aménagement doit favoriser des formes urbaines et architecturales permettant la limitation de l'exposition des populations, par exemple en travaillant sur","…secteur dans le sens Est-Ouest. Cet itinéraire permet en effet une circulation fluide et de qualité pour les modes doux vers les équipements publics situés au Sud-Est du périmètre (école, collège), ainsi qu'en direction du centre-bourg. 3.2. INTÉGRATION QUALITATIVE DE LA ZONE DANS SON ENVIRONNEMENT 3.2.1. La prise en compte des nuisances La partie Nord de la zone, donnant directement vers l'autoroute A35, doit faire l'objet d'un traitement par- ticulier afin de préserver les futurs habitants des éventuelles nuisances (bruit, covisibilité, pollution de l'air). Afin de limiter les impacts de ces nuisances, tout aménagement doit favoriser des formes urbaines et architecturales permettant la limitation de l'exposition des populations, par exemple en travaillant sur l'implantation et les hauteurs du bâti, l'orientation ou la forme des logements. Par exemple, les bâtiments Plan Local d’Urbanisme OAP COMMUNALES SEPTEMBRE 2019 Commune de Geispolsheim Eurométropole de Strasbourg",forte,"Le passage impose que la partie Nord de la zone, exposée au bruit de l'autoroute A35, fasse l'objet d'un traitement particulier via les formes urbaines et architecturales (implantation, hauteurs, orientation des bâtiments) pour limiter l'exposition des populations au bruit. Il ne s'agit pas d'un simple renvoi au classement sonore mais d'une prescription d'urbanisme autonome concernant l'aménagement du bâti, donc bien dans le périmètre diagBruit. La portée est limitée à la partie Nord de la zone concernée, sans contour automatique disponible.",prescription,opposable en compatibilité,lutte_bruit_existant,False,,corrigé,"""La partie Nord de la zone, donnant directement vers l'autoroute A35, doit faire l'objet d'un traitement particulier afin de préserver les futurs habitants des éventuelles nuisances (bruit, covisibilité, pollution de l'air). Afin de limiter les impacts de ces nuisances, tout aménagement doit favoriser des formes urbaines et architecturales permettant la limitation de l'exposition des populations, par exemple en travaillant sur l'implantation et les hauteurs du bâti, l'orientation ou la forme des logements. Par exemple, les bâtiments Plan Local d’Urbanisme OAP COMMUNALES SEPTEMBRE 2019 Commune de Geispolsheim Eurométropole de Strasbourg - 89 - de plus grand gabarit pouvent jouer le rôle d'écran. L'orientation des ouvertures, balcons, pièces de vie, etc, doit être privilégiée sur les façades qui ne sont pas orientées vers l'autoroute. Les installations techniques visant à aspirer de l'air (VMC, …) sont privilégiées sur les façades qui ne sont pas orientées vers l'autoroute. Dans le but de réduire les nuisances, il sera possible de recourir à des dispositifs architecturaux améliorant la ventilation et l'isolation phonique de type façade double."""
95d3871caefe158c101a466ab9e91c5b,DU_246700488,3_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 113,COMMUNE DE GEISPOLSHEIM : « GARE ENTRÉE OUEST »,"maintenant de plus les constructions à l’abri des nuisances (sonores, automobiles…), tout en restant dans un pôle de centralité","…a de renforcer leur présence, leur développement et de favoriser les nouvelles implantations. Ainsi, à l’articulation entre deux quartiers inciter les échanges entre populations installées et nouveaux arrivants. A l’Ouest de la partie Nord, un nouvel équipement de type festif à l’échelle de toute la maintenant de plus les constructions à l’abri des nuisances (sonores, automobiles…), tout en restant dans un pôle de centralité Il permettra aux pièces de vie des logements d’être orientés Sud/Sud-Ouest. Le bâti devra utiliser sa surface d’emprise pour gérer les stationnements. Plus proches du plot plus que de la barre, des petits modules en RDParc+2 ménageront des ouvertures et des perspectives. Les toitures seront plates o…",moyenne,"Le passage recommande l'implantation privilégiée d'un équipement de type festif à un endroit précis (Ouest de la partie Nord) afin de maintenir les constructions à l'abri des nuisances sonores et automobiles. C'est une règle d'aménagement urbain liée au bruit, localisée à une zone spécifique du document, donc dans le périmètre diagBruit.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,corrigé,"Cette OAP définit la construction de nouveaux équipement comme un moyen de lutte contre le bruit des routes, par effet ""cran"". Attention toutefois à ce que ces équipement ne deviennent pas des sources de bruit"
95d3871caefe158c101a466ab9e91c5b,DU_246700488,4_246700488_orientations_amenagement_1_20260206.pdf,,occurrence_locale,zone_specifique,validé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_1_20260206.pdf,page,page 203,OAP Métropolitaine SECTEUR D’ENJEUX D’AGGLOMÉRATION : « COEUR MÉTROPOLITAIN DEUX-RIVES »,"contraintes (risques technologiques, trafics routier et ferroviaire, contraintes de bruit, nuisances acoustiques, pollution des sols...) à prendre en compte dans les choix programmatiques","…nt défini dans le PADD du PLU communautaire comme site métropolitain, ayant vocation à participer au renforcement de l’attractivité du cœur métropolitain et à son repositionnement sur le Rhin. Le site est caractérisé par la présence de l’eau et la proximité du port dont l’activité génère un ensemble contraintes (risques technologiques, trafics routier et ferroviaire, contraintes de bruit, nuisances acoustiques, pollution des sols...) à prendre en compte dans les choix programmatiques fortement structuré par ces dernières : - l’avenue du Rhin, reliant Kehl à Strasbourg ; - la liaison interport Nord-Sud reliant le port Nord au port Sud ; - l’extension transfrontalière de la ligne D du tramway reliant Strasbourg à Kehl en 2017, lien physique avec le territoire allemand ; - la ligne…",faible,"Le passage identifie des contraintes de bruit et nuisances acoustiques liées au trafic routier et ferroviaire à proximité du port, à prendre en compte dans les choix programmatiques du site. Il s'agit d'une orientation qui concerne l'aménagement du site (choix programmatiques, donc urbanisation à proximité des infrastructures), mais la formulation reste très générale et ne précise pas de mesure concrète, d'où une confiance limitée. La portée est circonscrite au site métropolitain décrit dans le contexte, pas à l'ensemble du document.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,validé,"C'est vague, mais l'OAP incite les aménageurs à prendre en compte le bruit et les autres nuisances fortes dans les ""choix programmatiques"", i.e : les phases très amont des projets"
95d3871caefe158c101a466ab9e91c5b,DU_246700488,4_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 165,OAP Communale COMMUNE DE ILLKIRCH-GRAFFENSTADEN : « SECTEUR HURON »,Le projet urbain devra donc veiller à mettre en oeuvre des dispositions constructibles destinées à prendre en compte ces nuisances.,"…ertaine perméabilité de l'urbanisation, en permettant des vues vers les berges du canal de dérivation de l'Ill et le cœur d'ilot pour les riverains, et vers la ville pour les habitants. Plan Local d’Urbanisme OAP COMMUNALES SEPTEMBRE 2019 Commune de Illkirch-Graffenstaden Eurométropole de Strasbourg Le projet urbain devra donc veiller à mettre en oeuvre des dispositions constructibles destinées à prendre en compte ces nuisances. destinées à prendre en compte ces nuisances. 3.3. HAUTEUR DES CONSTRUCTIONS La hauteur maximale hors tout des constructions devra respecter la carte jointe à la présente OAP. En cohérence avec les hauteurs constatées dans les opérations récentes d’habitat au Nord, les constructions au Nord du secteu…",forte,"Le passage prescrit que le projet urbain doit intégrer des dispositions constructives pour prendre en compte les nuisances sonores liées à la route de Lyon, au tramway et à des équipements publics. Il ne s'agit pas d'un simple renvoi au classement sonore mais d'une exigence propre à l'OAP visant les futures constructions. La règle s'applique à une zone spécifique du secteur de projet (Sud et Est), donc portée géométrique zone_specifique.",prescription,opposable en compatibilité,lutte_bruit_existant,False,,corrigé,"Le passage prescrit que le projet urbain doit intégrer des dispositions constructives pour prendre en compte les nuisances sonores liées à la route de Lyon, au tramway et à des équipements publics"
